up_id,uname,fans,tid_gen,tid_sub,biz_scale_rank,biz_active_rank,biz_trend_rank,biz_score,gmv_30d,avg_daily_gmv,ecpvv,charge_users,cvr,charge_level,biz_level,conclusion
17495873,胡仔一人食,2532995,美食,美食制作,3,4,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
13649066,ACG中二君,534189,动画,动漫杂谈,2,5,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
13758755,克劳斯麦特,215549,游戏,手机游戏,2,2,3,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
32006755,家电小钢炮,80013,游戏,单机游戏,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
648429874,小汪款款,427988,生活,日常,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
17730758,纳骨小鸟,728726,知识,校园学习,3,4,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
19642758,力元君,4266489,生活,搞笑,4,4,3,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
295993972,爱鼓捣的邢志磊,1496493,动物圈,喵星人,4,4,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
8378973,马达与发财_,108532,动物圈,喵星人,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
95402875,白宁的爱车时光,267541,汽车,汽车生活,2,1,3,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
17065975,小鸣er先生,884646,游戏,网络游戏,3,4,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
517312875,动物园会议,842128,娱乐,娱乐杂谈,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
438080069,绿芯频道ECC,102847,汽车,新能源车,3,2,4,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1070020875,浦梨研究社,53924,游戏,手机游戏,2,2,5,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
256237759,我叫小渔人,1492884,鬼畜,鬼畜剧场,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
21612876,电力小子-gtetgeg,532356,科技,数码,3,3,1,2,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
11073,hanser,5026976,生活,其他,3,3,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
327247876,技术蛋老师,317257,科技,计算机技术,3,3,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1966706073,不靠谱哒LAB,59535,科技,数码,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
128307760,李飞雪_,946153,游戏,单机游戏,2,5,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
75,丸子,1648066,游戏,手机游戏,4,5,3,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
367877,笔吧评测室,2663890,科技,数码,5,5,5,5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
3949877,萧影殿下,293704,生活,仿妆cos,3,2,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
157761,达奇上校,1519734,游戏,单机游戏,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
482673878,凳子凳子_,1299374,生活,搞笑,3,2,0,1.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
2142762,老戴在此,3916773,游戏,单机游戏,4,5,3,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
88616762,九碗不过岗,416394,游戏,单机游戏,3,5,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
96754762,坏孩子的角落,1026983,游戏,单机游戏,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
8779879,Coulson不讲李,1395817,动物圈,动物二创,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
9064879,紫雨carol,1746841,游戏,单机游戏,3,4,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
37563879,王七四-,1199092,时尚,美妆护肤,3,2,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
125047879,单走一张六,751763,游戏,桌游棋牌,2,5,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1077525879,哇塞塞塞3,4459,美食,美食测评,2,5,1,2.25,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
1286348683,小白不留行,410274,游戏,手机游戏,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
28978763,巴特tt,30747,科技,数码,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
174922880,王波粒,149168,科技,数码,2,2,3,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
479927880,嗨我是熊猫,637459,科技,数码,3,4,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
25942764,不是车评,508819,汽车,新能源车,3,3,3,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
30222764,洛温阿特金森,1918155,鬼畜,鬼畜调教,4,5,5,4.75,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
130763764,三太子敖丙,419461,科技,计算机技术,2,2,4,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
18698687,一只西瓜啊_,257254,影视,影视杂谈,2,5,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1720720687,哈鲁Ultimate,23115,生活,日常,3,2,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
128346765,宅夏FUN科技,90207,科技,数码,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
296492765,著名神经哥,1260900,游戏,单机游戏,3,4,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
395020765,方伟学长,256513,生活,搞笑,2,2,0,1,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
1519547765,罗兰朵女士,981759,生活,家居房产,3,3,4,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
529464766,游不动的小明,467013,运动,健身,2,2,3,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
47129767,洪无极,384120,游戏,手机游戏,3,5,5,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
298254767,龙虾ゞ,302015,游戏,GMV,2,4,4,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
356010767,走路摇ZLY,2841239,生活,日常,3,3,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
58463695,大鹏质检员,656462,动画,模玩·周边,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
653768,赫箩的苹果,1270414,游戏,手机游戏,3,5,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
480432696,门三石-,762646,生活,搞笑,2,2,5,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
99336697,树根龙门阵,1171077,知识,社科·法律·心理,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
364452768,Winnie龟龟仔,166773,科技,数码,3,3,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1249029768,野人少女79,738957,动画,动漫杂谈,2,4,4,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
14606305,飞天香鸡腿,212135,游戏,单机游戏,2,5,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
20530305,庄不纯,2052569,游戏,单机游戏,2,5,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
2029306,-评头论足-,1360120,动画,模玩·周边,3,5,4,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
2222306,PPimy皮米,54583,科技,数码,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
611092306,小哈哈里Harry,702218,知识,社科·法律·心理,3,5,4,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
69307,库特菌,1211174,游戏,网络游戏,3,5,1,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1497330079,OK哥环球探海记,2526535,生活,出行,3,4,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
33076308,hanPPZzzz,187775,生活,日常,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
439465308,硅基侦探Carl,172064,音乐,音乐综合,2,3,3,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
472733310,小布敢,1018092,游戏,单机游戏,3,5,3,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
12894311,潮玩客,463562,科技,数码,2,4,3,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
31255311,圈圈也是卷卷卷,79731,生活,家居房产,2,5,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
521181081,这不科学啊science,1424592,知识,科学科普,3,2,4,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1513757311,科学探照灯er,348347,知识,科学科普,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
3816626,Linksphotograph,4607485,生活,数码,4,2,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
25329626,咪克菌,1151926,生活,搞笑,4,5,3,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
26108626,赛雷三分钟,3495020,知识,人文历史,3,1,3,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
164627,杆菌无敌,822378,游戏,手机游戏,2,4,1,2,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
1590082082,马俐管家,2249768,生活,家居房产,4,4,5,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
485561627,亢岳,213567,汽车,汽车生活,2,1,0,0.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
37366628,破境影剪_,210319,影视,影视杂谈,3,5,1,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
358607628,三桥qzg,751969,游戏,电子竞技,3,5,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
452606628,王师傅和小毛毛,1818095,美食,美食侦探,2,3,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
1015373628,-柠檬_LeMon-,286490,游戏,单机游戏,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1438375628,粥粥的终极理解,552771,游戏,手机游戏,3,5,4,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
7956629,大胖和软软,1208909,美食,美食测评,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
178630,dogsama,414658,游戏,单机游戏,3,5,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
147126630,玉米后悔在地中海练级,79324,影视,影视剪辑,2,2,1,1.5,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
7226269,麦片是只小金毛,1427999,知识,社科·法律·心理,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
668828620,闪电快飞,311775,汽车,新能源车,3,3,1,2,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
2081415485,西西里人,591351,影视,小剧场,3,3,3,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
472753524,银河小黄哥,545676,游戏,电子竞技,3,3,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
1381782268,翻斗仔仔,73987,科技,数码,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
36438715,一大筐会飞的草莓,1394175,鬼畜,鬼畜剧场,3,2,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
476967268,TomCat团座,959799,知识,人文历史,3,5,4,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
384891268,郭栩鹏,31183,科技,数码,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
357688620,嗨-视听,163356,科技,数码,3,4,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
296092268,碎嘴企鹅,2955821,生活,搞笑,3,3,3,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
65620268,陈老师很挑食,710302,美食,美食测评,3,2,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
17213620,超级洋山芋啊,247387,游戏,单机游戏,2,5,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
31012715,是老胡没错,2060299,生活,搞笑,3,3,1,2,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
566258416,oskarpianist,2179038,音乐,演奏,2,2,5,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
5870268,三代鹿人,6371903,影视,影视杂谈,3,4,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1339268,农民新八,260235,汽车,新能源车,2,2,3,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
591402619,捡猫怪,410417,音乐,翻唱,2,3,4,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1310639484,4AM居士,576438,生活,家居房产,2,3,3,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1238890484,4不4哇,73496,时尚,美妆护肤,2,3,3,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
441193619,以子OvO,330601,游戏,单机游戏,2,5,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
379889714,边亮_网络安全,293185,科技,计算机技术,3,4,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
32289484,白大UP,158358,科技,数码,3,4,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
8864484,面粉社长,2067692,动画,同人·手书,2,2,3,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
245007619,孟令曦,121857,科技,数码,3,5,5,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
4196484,五四IAM,856022,游戏,单机游戏,3,4,1,2.25,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
5967900,阿南的25号芯片,79919,游戏,数码,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
8597619,穷学生评测,92355,科技,数码,2,3,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
337294714,极速拍档-Berlin,675385,汽车,汽车生活,3,2,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
499951416,Z贤者,2110072,游戏,单机游戏,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
941799,野生的装机宅,1051772,科技,数码,4,5,5,4.75,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
265506483,爱玩游戏的小报,75233,科技,数码,3,5,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1837252267,虎牙青年Plus,879554,生活,出行,3,2,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
526294618,美国曹操来了,1654094,生活,日常,3,2,0,1.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
668729267,周周啊,2010534,生活,搞笑,2,2,0,1,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
35359510,远古时代装机猿,3588480,科技,数码,3,4,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
172447618,阿银紫,587596,游戏,单机游戏,3,5,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
16022714,正经的老邪,1627170,生活,搞笑,4,4,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
585267,-纯黑-,3900008,游戏,单机游戏,3,2,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
1728412482,JoJo爱家居,342773,生活,家居房产,3,5,5,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
21096618,王子健Official,1563406,音乐,原创音乐,2,2,3,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
170088482,炎辰大鸽子,1971520,游戏,单机游戏,3,2,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
1278118266,科技老男孩,412573,科技,软件应用,2,2,5,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
496413617,闪电飞船,476959,科技,软件应用,3,4,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
